overall_rank,file_sha,repositories,occurrences,representative_name,sample_location,proposed_super_skill,review_status,novel_contribution,source_diversity_note
413,c3b5c7fb274724de739cbcccbd168df5dfc9a1a7,105,189,ascii-art,51210Guy/Hermes-Agent/hermes-source/skills/creative/ascii-art/SKILL.md,,manual-review,,ambiguous metadata score 0
414,9792a4e37793753d27841e973a8242e2b2412bae,105,187,popular-web-designs,51210Guy/Hermes-Agent/hermes-source/skills/creative/popular-web-designs/SKILL.md,interface-design,metadata-triaged,,metadata score 5; margin 4
415,637efe9c540e013f2448ed406f8337ce52b61c36,105,184,odoo-purchase-workflow,ARareUsername/tbats-dev/.agent/skills/agentic-awesome-skills-main/plugins/agentic-awesome-skills-claude/skills/odoo-purchase-workflow/SKILL.md,,manual-review,,ambiguous metadata score 0
416,bf888807f6088928532af6f777644da7b8653344,105,176,odoo-rpc-api,ASoudy/AGS/AGAS/plugins/antigravity-awesome-skills-claude/skills/odoo-rpc-api/SKILL.md,application-engineering,metadata-triaged,,metadata score 5; margin 5
417,c92935b71ae84ee6e415c1b6fb340a82bc3958ae,105,175,bmad-index-docs,2000stavan/cortex_airavat_health/.agent/skills/bmad-index-docs/SKILL.md,,manual-review,,ambiguous metadata score 0
418,d5a34ef9b4a7396abcf96d8474bc915874a759c1,105,173,node-inspect-debugger,51210Guy/Hermes-Agent/hermes-source/skills/software-development/node-inspect-debugger/SKILL.md,software-delivery,metadata-triaged,,metadata score 4; margin 3
419,767e9a52f9375627b4deb35f62f8f03d23f2256a,105,145,skill-check,ARareUsername/tbats-dev/.agent/skills/agentic-awesome-skills-main/plugins/agentic-awesome-skills-claude/skills/skill-check/SKILL.md,,manual-review,,ambiguous metadata score 0
420,6b46eec7c8798ef0083348a083d1883d3ed9cf4a,105,129,feishu-drive,3022667993/xianfeng/external/openclaw/extensions/feishu/skills/feishu-drive/SKILL.md,connected-service-automation,reviewed-retained,stable resource targeting for cloud-file mutations,metadata score 4; margin 4; near-duplicate lineage root; 2 top-1000 variants
421,e80fa4d9f6ff815fcdff78a0c5dddfc9bdf5ca86,105,114,laravel-tdd,AdmiralGallade/harness-repository/harnesses/everything-claude-code/skills/laravel-tdd/SKILL.md,application-engineering,metadata-triaged,,metadata score 5; margin 1
422,8e50342e36fbcb668f0e41fe6e3778f90a523c19,105,111,rules-distill,AdmiralGallade/harness-repository/harnesses/everything-claude-code/skills/rules-distill/SKILL.md,,manual-review,,ambiguous metadata score 0
423,3651310a1a7f4dfe16bdf4dc03e1dc9dd76a1bc0,104,193,pricing-strategy,419vive/kunjia-autos-ai-chatbot/.claude/skills/pricing-strategy/SKILL.md,marketing-and-growth,reviewed-retained,"value metrics, packaging, economics, evidence, and migration",metadata score 5; margin 5; near-duplicate lineage root; 2 top-1000 variants
424,824147fe4117296adf397ee17c580dc05b7fcff2,104,189,audiocraft-audio-generation,24020193/hermes_agent_test/profiles/agent_main/skills/mlops/models/audiocraft/SKILL.md,,manual-review,,ambiguous metadata score 0
425,af848b95e296d0fb2d205e4d5a9c814b5e2d4ea2,104,189,security-review,15934110986pmq-debug/JDB-A-26/claude-config/skills/security-review/SKILL.md,systems-and-security,metadata-triaged,,metadata score 4; margin 2; near-duplicate of rank 403; cosine >= 0.991
426,59ea991225a9704ac66ec7677c0464fd9e49d6ef,104,188,dotnet-backend,404TradeOS-LLC/TradeOScostbook/packages/knowledge-engine/agent-skills/skills/dotnet-backend/SKILL.md,application-engineering,metadata-triaged,,metadata score 6; margin 6
427,c9318314804797d205c491c42f5aae40efd2478c,104,187,bmad-editorial-review-structure,5onyy/essential-ai-agent-skills/.cursor/skills/bmad-editorial-review-structure/SKILL.md,document-productivity,metadata-triaged,,metadata score 4; margin 4
428,1bfa094837c02fbf1b292e9eafa9ad93ad53f79d,104,185,humanizer,24020193/hermes_agent_test/profiles/agent_main/skills/creative/humanizer/SKILL.md,,manual-review,,ambiguous metadata score 0
429,d1c0c199c70e8cef8fee8d3b792b0a27ff33046c,104,182,Hook Development,1Keria/Agentic-kv-cache-management/Agent/claude-code-repo/plugins/plugin-dev/skills/hook-development/SKILL.md,agent-tooling-and-orchestration,metadata-triaged,,metadata score 4; margin 3; near-duplicate of rank 261; cosine >= 1.000
430,62b55bf5cf048976a498e0d89618c31a4b67d04f,104,180,odoo-hr-payroll-setup,ARareUsername/tbats-dev/.agent/skills/agentic-awesome-skills-main/plugins/agentic-awesome-skills-claude/skills/odoo-hr-payroll-setup/SKILL.md,,manual-review,,ambiguous metadata score 0
431,4c26d2dd407bc001bbf480aab7e4b322eee41b46,104,155,skill-developer,Aceryoung/familyproject/antigravity-awesome-skills-main/skills/skill-developer/SKILL.md,software-delivery,manual-review,,ambiguous metadata score 1
432,0a00766707f8ef020c76b961a5a496d2544fafba,104,144,vite,0xElyte/EchoFleet/EchoFleet/frontend/.agents/skills/vite/SKILL.md,application-engineering,manual-review,,ambiguous metadata score 1
433,ecf0a1e56bd137b9e19da0e1e68071cf1733461a,104,140,free-tool-strategy,1203992808/ChatGPTCaricature/.claude/skills/free-tool-strategy/SKILL.md,marketing-and-growth,reviewed-no-new-contribution,"covered by retained market, positioning, acquisition, conversion, pricing, or fundraising rules",metadata score 3; margin 2
434,1ce5db8b86c52d53a2687a630e102e8355cfd101,104,127,feishu-perm,3022667993/xianfeng/external/openclaw/extensions/feishu/skills/feishu-perm/SKILL.md,connected-service-automation,reviewed-retained,least-privilege collaborator changes with access verification,metadata score 4; margin 3; near-duplicate of rank 420; cosine >= 0.897
435,6cf4339c79ee82d1ae1a0d6492941b62cbd9cc0d,104,124,article-writing,15934110986pmq-debug/JDB-A-26/claude-config/skills/article-writing/SKILL.md,document-productivity,metadata-triaged,,metadata score 4; margin 3
436,9e0e268cac50d1c4016dc7e1dc5cddde54f594fb,104,124,example-skill,420company/artemis/skills/cco-example-plugin-example-skill/SKILL.md,agent-tooling-and-orchestration,manual-review,,ambiguous metadata score 1
437,af960ec50c657682a8227a0f6ee980e5f11fee16,104,122,plugin-creator,1Keria/Agentic-kv-cache-management/Agent/codex/codex-rs/skills/src/assets/samples/plugin-creator/SKILL.md,agent-tooling-and-orchestration,metadata-triaged,,metadata score 3; margin 2; near-duplicate lineage root; 2 top-1000 variants
438,75e7e22cef2e7adc0963e74457cf2664514dee33,104,120,dispatching-parallel-agents,0XFF-96/Perth-Agent-Con-Workshop/.pi/skills/dispatching-parallel-agents/SKILL.md,agent-tooling-and-orchestration,metadata-triaged,,metadata score 3; margin 3; near-duplicate of rank 19; cosine >= 0.986
439,c96a67f4560121a4761baad2efeaa51ef1602d7a,104,113,test-driven-development,1thanShih/Lane_Detect_For_TurtleBot_IM4OM4/.skills/test-driven-development/SKILL.md,software-delivery,metadata-triaged,,metadata score 3; margin 3
440,4175b93a73386abf18273fa24844a6b37d1be226,103,207,research-paper-writing,51210Guy/Hermes-Agent/hermes-source/skills/research/research-paper-writing/SKILL.md,,manual-review,,ambiguous metadata score 0
441,0474391a400b3c24e60b43284dff0cefaa193650,103,206,excalidraw,51210Guy/Hermes-Agent/hermes-source/skills/creative/excalidraw/SKILL.md,document-productivity,manual-review,,ambiguous metadata score 1
442,f80739543dec9a49928fae9cf9634a710878a017,103,177,antigravity-workflows,ASoudy/AGS/AGAS/plugins/antigravity-awesome-skills-claude/skills/antigravity-workflows/SKILL.md,"agent-tooling-and-orchestration,systems-and-security",manual-review,,ambiguous metadata score 1
443,a24d95c02af7819a40e16080f1100b488096deda,103,170,api-security-testing,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/api-security-testing/SKILL.md,application-engineering,metadata-triaged,,metadata score 5; margin 1
444,9cbfd3f9760f298d8287f646ace92af6c194a927,103,151,superpowers-lab,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/superpowers-lab/SKILL.md,,manual-review,,ambiguous metadata score 0; near-duplicate lineage root; 6 top-1000 variants
445,72a6548d094cdc1b79b5627df49c44826cd74b61,103,112,data-scraper-agent,AdmiralGallade/harness-repository/harnesses/everything-claude-code/skills/data-scraper-agent/SKILL.md,agent-tooling-and-orchestration,metadata-triaged,,metadata score 4; margin 3
446,d978aeb161719441518406ab92b247b6313f86c3,103,112,token-budget-advisor,AdmiralGallade/harness-repository/harnesses/everything-claude-code/skills/token-budget-advisor/SKILL.md,,manual-review,,ambiguous metadata score 0
447,3a468ef6ba1100ba2ed79c2aeea6cc71b33b889e,102,200,database-architect,5onyy/essential-ai-agent-skills/.cursor/skills/database-architect/SKILL.md,application-engineering,metadata-triaged,,metadata score 5; margin 5
448,765176d9c161bccbbaf07bfd72207e4a8aa3de3c,102,192,segment-anything-model,24020193/hermes_agent_test/profiles/agent_main/skills/mlops/models/segment-anything/SKILL.md,,manual-review,,ambiguous metadata score 0
449,3f60c0556f9c37b3bf439a9a1c04bdc3a1e64325,102,191,openhue,51210Guy/Hermes-Agent/hermes-source/skills/smart-home/openhue/SKILL.md,,manual-review,,ambiguous metadata score 0
450,fc28c888e734646ba7b3d6df59099c4afc92b287,102,191,convex,404TradeOS-LLC/TradeOScostbook/packages/knowledge-engine/agent-skills/skills/convex/SKILL.md,application-engineering,metadata-triaged,,metadata score 4; margin 3
451,b0c813c9c705ac57328debe5494a7fcacf906e52,102,186,opencode,51210Guy/Hermes-Agent/hermes-source/skills/autonomous-ai-agents/opencode/SKILL.md,software-delivery,manual-review,,ambiguous metadata score 1
452,79c59f1e340fb516f54bd5383bc3ed728ea64fc7,102,185,evaluating-llms-harness,51210Guy/Hermes-Agent/hermes-source/skills/mlops/evaluation/lm-evaluation-harness/SKILL.md,agent-tooling-and-orchestration,metadata-triaged,,metadata score 3; margin 3; near-duplicate lineage root; 2 top-1000 variants
453,3233196193f91942ab44864e3251e0e4aa7cd891,102,181,django-pro,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/django-pro/SKILL.md,application-engineering,metadata-triaged,,metadata score 5; margin 3
454,410198f042f75ebb09e3813a19a7a2e7052161bf,102,181,convex-setup-auth,Abhishek-Jaiswar/anchor/packages/backend/.agents/skills/convex-setup-auth/SKILL.md,,manual-review,,ambiguous metadata score 0
455,b3e150eb8418bff9081edc296ec1b5611cf8ffc7,102,163,programmatic-seo,419vive/kunjia-autos-ai-chatbot/.claude/skills/programmatic-seo/SKILL.md,marketing-and-growth,reviewed-retained,scaled search pages gated by unique value and reliable data,metadata score 4; margin 4
456,c61c186893eb0afda5d391a9d1ad70f6edad11b9,102,151,senior-data-scientist,1Reminding/Skills-benchmark/skill-economy-benchmark/dataset/powerlifting-coef-calc/environment/skills/senior-data-scientist/SKILL.md,data-science-and-ml,reviewed-retained,"statistical framing, experimental validity, and stakeholder decision context",metadata score 4; margin 3
457,1ebf0b6bf04640237f86ceca0c9eca2b005086d8,102,146,avoid-ai-writing,ASoudy/AGS/AGAS/plugins/antigravity-awesome-skills-claude/skills/avoid-ai-writing/SKILL.md,,manual-review,,ambiguous metadata score 0
458,e224f672eef68391d8c5834d56c13fe438b69494,102,133,nestjs-expert,404-Profit-Not-Found/neural-ticker-core/.agent/skills/nestjs/SKILL.md,"application-engineering,software-delivery",manual-review,,ambiguous metadata score 2
459,e94df3c314aa0f1a730b322a51b4400df5e86a06,102,123,crosspost,15934110986pmq-debug/JDB-A-26/claude-config/skills/crosspost/SKILL.md,,manual-review,,ambiguous metadata score 0
460,1d967bfb1d7d38874147b5810f2a19677bc3161b,102,117,screenshot,BoraPerusic/agents/skills/to try/screenshot/SKILL.md,,manual-review,,ambiguous metadata score 0
461,f5bc53d01ca0c5bdf178fba1c38c9817b39b63ec,102,114,doubt-driven-development,AskTinNguyen/vesper-team-skills/doubt-driven-development/SKILL.md,"reasoning-modes,software-delivery,systems-and-security",manual-review,,ambiguous metadata score 1
462,11bad2b874ab429211848e9a3b9f475dc14eac38,102,113,playwright-cli,001marv2mil/petos-directory/PLaywright cli w skills/.claude/skills/playwright-cli/SKILL.md,software-delivery,manual-review,,ambiguous metadata score 1
463,6d8c09f2136c108595c9e0db859c4a39460e99cf,102,113,gsap-scrolltrigger,4l4h3rg4/socyit-website/.claude/skills/gsap-scrolltrigger/SKILL.md,interface-design,manual-review,,ambiguous metadata score 1
464,5668d80f28a3e0dddaf612074fa9adff9df9a3d9,101,180,google-workspace,24020193/hermes_agent_test/profiles/agent_main/skills/productivity/google-workspace/SKILL.md,application-engineering,manual-review,,ambiguous metadata score 1
465,e39435e14d4fd45d11ba511b7d89f82a950dfc60,101,168,Command Development,1Keria/Agentic-kv-cache-management/Agent/claude-code-repo/plugins/plugin-dev/skills/command-development/SKILL.md,agent-tooling-and-orchestration,metadata-triaged,,metadata score 4; margin 3; near-duplicate lineage root; 2 top-1000 variants
466,4ba17e616350c0bb3e9dc3d25671a911b6da795e,101,161,product-marketing-context,419vive/kunjia-autos-ai-chatbot/kun-auto-chatbot/.claude/skills/product-marketing-context/SKILL.md,marketing-and-growth,reviewed-retained,dated shared commercial context separating facts from assumptions,metadata score 4; margin 3
467,5cd56d123d8888de4c11120ab02c2436edbbeadb,101,141,blucli,3022667993/xianfeng/external/openclaw/skills/blucli/SKILL.md,,manual-review,,ambiguous metadata score 0
468,ba11a0852a5776a8e5fd7c71d3be356f8aece263,101,137,camsnap,3022667993/xianfeng/external/openclaw/skills/camsnap/SKILL.md,,manual-review,,ambiguous metadata score 0
469,9425f7dbc7665029c72ba4ae22ad303df039a5e5,101,107,prototype,0xRichardH/omarchy-dotfiles/agents/.agents/skills/prototype/SKILL.md,interface-design,manual-review,,ambiguous metadata score 1
470,77a9ac8711af71edfd4cc625262128be1c69794e,101,106,santa-method,AdmiralGallade/harness-repository/harnesses/everything-claude-code/skills/santa-method/SKILL.md,"agent-tooling-and-orchestration,software-delivery",manual-review,,ambiguous metadata score 1
471,f7ec36705f31da83445ca8d676226b139b86a080,100,272,firebase-ai-logic,0ksn/OksnTracker/.adal/skills/firebase-ai-logic/SKILL.md,application-engineering,metadata-triaged,,metadata score 5; margin 4; near-duplicate lineage root; 2 top-1000 variants
472,0e8b332b9eb0a4dd0a91f0b18e22d29b7dd2f5cb,100,256,developing-genkit-python,ALPha-2k5/LeAnhPha_6451071056_BTLT9/BaiTap6/.agents/skills/developing-genkit-python/SKILL.md,application-engineering,metadata-triaged,,metadata score 5; margin 4
473,6fb8a3baa1773bb78164438532f635bb2ab63bab,100,192,Plugin Structure,1Keria/Agentic-kv-cache-management/Agent/claude-code-repo/plugins/plugin-dev/skills/plugin-structure/SKILL.md,"agent-tooling-and-orchestration,application-engineering",manual-review,,ambiguous metadata score 1; near-duplicate of rank 296; cosine >= 1.000
474,58fece5c8e0c8d17514cd8d6d52b15d73c7cdcda,100,182,code-review-checklist,5onyy/essential-ai-agent-skills/.cursor/skills/code-review-checklist/SKILL.md,software-delivery,metadata-triaged,,metadata score 4; margin 3
475,07fe98a81f74ae69610f10dd5a3bd2cf8a75667f,100,166,llama-cpp,51210Guy/Hermes-Agent/hermes-source/skills/mlops/inference/llama-cpp/SKILL.md,,manual-review,,ambiguous metadata score 0
476,6745b55e04ef7b21e5b5172ef651bf850e41c3e9,100,166,baoyu-comic,51210Guy/Hermes-Agent/hermes-source/optional-skills/creative/baoyu-comic/SKILL.md,,manual-review,,ambiguous metadata score 0
477,c8585536f293155f8d4377d59ef883229d4ad06e,100,157,frontend-dev-guidelines,Alejandro-school/StratAI/.agents/skills/frontend-dev-guidelines/SKILL.md,application-engineering,manual-review,,ambiguous metadata score 2
478,7622fd21eb66167a2beedd7a806f27b115615bce,100,113,nestjs-patterns,AdmiralGallade/harness-repository/harnesses/everything-claude-code/skills/nestjs-patterns/SKILL.md,application-engineering,manual-review,,ambiguous metadata score 2
479,ac76a2bc88bb2d895e83ab1788aa584a82346cfc,100,110,thermo-nuclear-code-quality-review,1337hero/skills/skills/coding/thermo-nuclear-code-quality-review/SKILL.md,,manual-review,,ambiguous metadata score 0
480,d3bc4c77c0c8fda9bf412b4456458ea7737e487b,100,109,customer-billing-ops,AdmiralGallade/harness-repository/harnesses/everything-claude-code/skills/customer-billing-ops/SKILL.md,,manual-review,,ambiguous metadata score 0
481,f3a8f9c712576b4de2e0e3b183274f1359603ef6,100,109,quality-nonconformance,23ag1/completely/research/ecc/skills/quality-nonconformance/SKILL.md,software-delivery,manual-review,,ambiguous metadata score 1
482,3fadd1a95d3adb54ab4d303355c7d66e9456851c,99,173,security-audit,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/security-audit/SKILL.md,systems-and-security,metadata-triaged,,metadata score 5; margin 4
483,53b0574c770e313b7e0589a51970ba19c5f1935d,99,171,jupyter-live-kernel,24020193/hermes_agent_test/profiles/agent_main/skills/data-science/jupyter-live-kernel/SKILL.md,application-engineering,manual-review,,ambiguous metadata score 1
484,0164f7ed9b61f0214b631d72e4128e9875005cb5,99,170,minecraft-modpack-server,51210Guy/Hermes-Agent/hermes-source/optional-skills/gaming/minecraft-modpack-server/SKILL.md,,manual-review,,ambiguous metadata score 0
485,bd4e5184e08eff353b9dd4561c350bf7da1b20bc,99,156,agent-orchestration-multi-agent-optimize,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/agent-orchestration-multi-agent-optimize/SKILL.md,agent-tooling-and-orchestration,metadata-triaged,,metadata score 4; margin 4
486,ecdf60ac0703a9030b797124c071f54e3a6b9128,99,143,clean-code,Aceryoung/familyproject/antigravity-awesome-skills-main/skills/clean-code/SKILL.md,,manual-review,,ambiguous metadata score 0
487,d4fcd96cf64d187e397dabe71a72d093abd50d7c,99,142,MCP Integration,1Keria/Agentic-kv-cache-management/Agent/claude-code-repo/plugins/plugin-dev/skills/mcp-integration/SKILL.md,agent-tooling-and-orchestration,metadata-triaged,,metadata score 4; margin 4; near-duplicate of rank 324; cosine >= 1.000
488,f0d605bf85ea85487a61fd135fe00b20c91b5df7,99,127,product-manager-toolkit,Aceryoung/familyproject/antigravity-awesome-skills-main/skills/product-manager-toolkit/SKILL.md,"application-engineering,document-productivity,marketing-and-growth",manual-review,,ambiguous metadata score 1
